product_id1,product_id2,attribute_prob,behaviour_prob
P1038,P1122,0.1304,0.516
P1038,P1127,0.1304,0.4316
P1038,P1139,0.1304,0.4706
P1038,P1161,0.1304,0.644
P1038,P1165,0.1304,0.6316
P1271,P1346,0.1304,0.9191
P1267,P1346,0.1304,0.916
P1273,P1325,0.1304,0.088
P1274,P1346,0.1304,0.9114
P1274,P1345,0.1304,0.8805
P1074,P1345,0.1304,0.6532
P1061,P1303,0.1304,0.4406
P1078,P1097,0.1304,0.0021
P1274,P1325,0.1304,0.2908
P1024,P1097,0.1304,0.8894
P1276,P1325,0.1304,0.245
P1003,P1325,0.1304,0.31
P1122,P1172,0.1304,0.8856
P1272,P1325,0.1304,0.2423
P1273,P1301,0.1304,0.964
P1273,P1306,0.1304,0.2882
P1122,P1167,0.1304,0.7714
P1122,P1163,0.1304,0.8907
P1276,P1303,0.1304,0.236
P1076,P1345,0.1304,0.9183
P1061,P1306,0.1304,0.1484
P1035,P1306,0.1304,0.1047
P1276,P1301,0.1304,0.9566
P1035,P1301,0.1304,0.9548
P1076,P1306,0.1304,0.3738
P1122,P1166,0.1304,0.2487
P1035,P1303,0.1304,0.2663
P1196,P1301,0.1304,0.9651
P1024,P1098,0.1304,0.9053
P1275,P1345,0.1304,0.7128
P1277,P1301,0.1304,0.9715
P1024,P1122,0.1304,0.1723
P1035,P1219,0.1304,0.5385
P1035,P1346,0.1304,0.9133
P1074,P1346,0.1304,0.7427
P1076,P1098,0.1304,0.067
P1137,P1166,0.1304,0.535
P1076,P1097,0.1304,0.0825
P1062,P1097,0.1304,0.1894
P1137,P1163,0.1304,0.6871
P1074,P1126,0.1304,0.6355
P1276,P1346,0.1304,0.9167
P1062,P1098,0.1304,0.053
P1122,P1174,0.1304,0.8878
P1121,P1334,0.125,0.8084
P1113,P1344,0.125,0.6482
P1127,P1319,0.125,0.5775
P1338,P1348,0.125,0.787
P1108,P1334,0.125,0.4993
P1193,P1226,0.125,0.2156
P1109,P1152,0.125,0.6809
P1129,P1204,0.125,0.7458
P1107,P1326,0.125,0.5739
P1031,P1104,0.125,0.4107
P1121,P1316,0.125,0.3494
P1209,P1222,0.125,0.2247
P1031,P1121,0.125,0.4858
P1129,P1208,0.125,0.4691
P1129,P1167,0.125,0.5149
P1334,P1341,0.125,0.7771
P1031,P1103,0.125,0.2413
P1031,P1102,0.125,0.2339
P1128,P1344,0.125,0.7862
P1113,P1226,0.125,0.7762
P1192,P1344,0.125,0.0097
P1121,P1348,0.125,0.8265
P1121,P1344,0.125,0.5917
P1129,P1142,0.125,0.5943
P1113,P1152,0.125,0.5353
P1191,P1326,0.125,0.2906
P1335,P1348,0.125,0.1768
P1108,P1222,0.125,0.1199
P1117,P1223,0.125,0.7039
P1335,P1344,0.125,0.4837
P1334,P1359,0.125,0.3108
P1334,P1348,0.125,0.0945
P1334,P1347,0.125,0.63
P1108,P1326,0.125,0.2898
P1113,P1221,0.125,0.3491
P1129,P1163,0.125,0.0143
P1129,P1166,0.125,0.8524
P1129,P1143,0.125,0.126
P1011,P1103,0.125,0.6515
P1028,P1121,0.125,0.6508
P1330,P1348,0.125,0.6007
P1105,P1334,0.125,0.6332
P1025,P1348,0.125,0.105
P1129,P1344,0.125,0.5613
P1208,P1226,0.125,0.23
P1105,P1319,0.125,0.6407
P1117,P1149,0.125,0.1242
P1208,P1223,0.125,0.777
P1129,P1348,0.125,0.0311
P1105,P1313,0.125,0.6123
P1208,P1221,0.125,0.5535
P1105,P1309,0.125,0.6602
P1117,P1221,0.125,0.4071
P1113,P1309,0.125,0.847
P1330,P1344,0.125,0.0606
P1105,P1226,0.125,0.5028
P1105,P1223,0.125,0.6546
P1105,P1222,0.125,0.1676
P1105,P1221,0.125,0.3085
P1191,P1226,0.125,0.6581
P1191,P1223,0.125,0.4978
P1027,P1348,0.125,0.602
P1010,P1102,0.125,0.3697
P1010,P1103,0.125,0.0777
P1129,P1306,0.125,0.4337
P1106,P1149,0.125,0.5464
P1015,P1326,0.125,0.6688
P1106,P1152,0.125,0.6701
P1129,P1221,0.125,0.7629
P1129,P1222,0.125,0.5882
P1333,P1348,0.125,0.7087
P1117,P1142,0.125,0.0145
P1116,P1223,0.125,0.8871
P1333,P1344,0.125,0.3145
P1107,P1153,0.125,0.7903
P1107,P1152,0.125,0.5742
P1129,P1223,0.125,0.8816
P1107,P1149,0.125,0.4147
P1129,P1226,0.125,0.3105
P1129,P1241,0.125,0.3233
P1117,P1143,0.125,0.5425
P1193,P1344,0.125,0.501
P1193,P1348,0.125,0.1483
P1193,P1358,0.125,0.062
P1129,P1242,0.125,0.6544
P1129,P1248,0.125,0.7808
P1022,P1313,0.125,0.4575
P1129,P1301,0.125,0.9714
P1117,P1146,0.125,0.4995
P1129,P1303,0.125,0.1379
P1106,P1153,0.125,0.8375
P1117,P1226,0.125,0.4201
P1127,P1309,0.125,0.6004
P1109,P1153,0.125,0.8428
P1119,P1223,0.125,0.8803
P1119,P1326,0.125,0.664
P1193,P1221,0.125,0.7303
P1017,P1104,0.125,0.4016
P1112,P1222,0.125,0.3603
P1112,P1221,0.125,0.6318
P1017,P1103,0.125,0.7325
P1017,P1102,0.125,0.5397
P1016,P1143,0.125,0.4675
P1003,P1334,0.125,0.356
P1016,P1142,0.125,0.1282
P1119,P1226,0.125,0.3029
P1119,P1146,0.125,0.1924
P1112,P1149,0.125,0.2909
P1028,P1326,0.125,0.352
P1007,P1149,0.125,0.5112
P1007,P1152,0.125,0.6445
P1007,P1153,0.125,0.8249
P1112,P1153,0.125,0.7459
P1028,P1344,0.125,0.1447
P1122,P1319,0.125,0.8838
P1114,P1309,0.125,0.0012
P1114,P1313,0.125,0.1245
P1011,P1102,0.125,0.4004
P1121,P1253,0.125,0.6319
P1114,P1221,0.125,0.7653
P1120,P1309,0.125,0.5099
P1120,P1313,0.125,0.4409
P1121,P1252,0.125,0.4023
P1112,P1313,0.125,0.2719
P1016,P1103,0.125,0.4322
P1121,P1177,0.125,0.7575
P1016,P1104,0.125,0.2126
P1112,P1309,0.125,0.3618
P1121,P1192,0.125,0.5877
P1121,P1173,0.125,0.7045
P1114,P1223,0.125,0.8828
P1121,P1172,0.125,0.8153
P1121,P1170,0.125,0.7015
P1121,P1198,0.125,0.2346
P1114,P1226,0.125,0.3174
P1112,P1226,0.125,0.0662
P1121,P1168,0.125,0.2818
P1121,P1222,0.125,0.5651
P1011,P1104,0.125,0.2204
P1121,P1165,0.125,0.7121
P1112,P1223,0.125,0.8161
P1121,P1249,0.125,0.0454
P1121,P1250,0.125,0.6801
P1192,P1348,0.125,0.5791
P1120,P1348,0.125,0.521
P1120,P1344,0.125,0.1128
P1121,P1254,0.125,0.6878
P1122,P1313,0.125,0.8746
P1192,P1221,0.125,0.4542
P1114,P1142,0.125,0.5983
P1022,P1319,0.125,0.4972
P1115,P1226,0.125,0.7045
P1121,P1309,0.125,0.8224
P1192,P1226,0.125,0.37
P1192,P1223,0.125,0.7274
P1121,P1313,0.125,0.7975
P1113,P1146,0.125,0.8068
P1113,P1149,0.125,0.662
P1117,P1313,0.125,0.5479
P1117,P1309,0.125,0.6036
P1339,P1348,0.125,0.9095
P1026,P1149,0.125,0.4912
P1114,P1348,0.125,0.0214
P1026,P1138,0.125,0.1084
P1016,P1102,0.125,0.0231
P1026,P1134,0.125,0.6363
P1029,P1121,0.125,0.4027
P1026,P1129,0.125,0.1026
P1127,P1313,0.125,0.5441
P1115,P1326,0.125,0.3869
P1113,P1348,0.125,0.8505
P1121,P1315,0.125,0.6903
P1116,P1221,0.125,0.774
P1339,P1344,0.125,0.787
P1109,P1326,0.125,0.6807
P1115,P1223,0.125,0.4189
P1114,P1143,0.125,0.1347
P1115,P1221,0.125,0.1405
P1121,P1255,0.125,0.8325
P1121,P1256,0.125,0.6941
P1122,P1309,0.125,0.8901
P1026,P1152,0.125,0.6299
P1117,P1152,0.125,0.1694
P1026,P1153,0.125,0.8177
P1121,P1257,0.125,0.5752
P1121,P1258,0.125,0.24
P1121,P1290,0.125,0.8026
P1112,P1344,0.125,0.3187
P1112,P1348,0.125,0.3762
P1117,P1348,0.125,0.6126
P1117,P1344,0.125,0.0885
P1193,P1222,0.125,0.5315
P1121,P1293,0.125,0.4048
P1114,P1153,0.125,0.838
P1112,P1146,0.125,0.194
P1114,P1152,0.125,0.6712
P1114,P1149,0.125,0.548
P1114,P1146,0.125,0.2091
P1113,P1142,0.125,0.6196
P1112,P1143,0.125,0.2633
P1115,P1146,0.125,0.7449
P1117,P1153,0.125,0.5908
P1093,P1104,0.125,0.4236
P1328,P1344,0.125,0.0995
P1275,P1344,0.125,0.4134
P1062,P1103,0.125,0.7418
P1180,P1222,0.125,0.0284
P1274,P1319,0.125,0.3516
P1061,P1348,0.125,0.5328
P1061,P1344,0.125,0.0904
P1061,P1313,0.125,0.4547
P1061,P1309,0.125,0.522
P1076,P1319,0.125,0.0522
P1273,P1326,0.125,0.5823
P1272,P1348,0.125,0.3596
P1272,P1344,0.125,0.3364
P1078,P1121,0.125,0.7846
P1078,P1142,0.125,0.5121
P1078,P1143,0.125,0.0486
P1078,P1146,0.125,0.0393
P1078,P1149,0.125,0.4509
P1078,P1152,0.125,0.6006
P1078,P1153,0.125,0.8033
P1021,P1348,0.125,0.5889
P1271,P1348,0.125,0.343
P1271,P1344,0.125,0.3531
P1021,P1344,0.125,0.0328
P1024,P1129,0.125,0.9082
P1178,P1326,0.125,0.6541
P1024,P1136,0.125,0.115
P1062,P1104,0.125,0.4226
P1275,P1348,0.125,0.7507
P1023,P1344,0.125,0.1377
P1074,P1344,0.125,0.5141
P1070,P1319,0.125,0.0774
P1062,P1348,0.125,0.0082
P1280,P1326,0.125,0.4983
P1280,P1313,0.125,0.2509
P1280,P1309,0.125,0.3434
P1062,P1344,0.125,0.5715
P1071,P1146,0.125,0.1467
P1279,P1348,0.125,0.9684
P1062,P1319,0.125,0.0678
P1279,P1344,0.125,0.9257
P1071,P1319,0.125,0.2857
P1062,P1313,0.125,0.1361
P1062,P1309,0.125,0.0145
P1181,P1334,0.125,0.0204
P1072,P1102,0.125,0.5306
P1072,P1146,0.125,0.1753
P1278,P1344,0.125,0.0715
P1072,P1319,0.125,0.0148
P1277,P1326,0.125,0.6688
P1074,P1104,0.125,0.6394
P1180,P1348,0.125,0.6123
P1180,P1344,0.125,0.0878
P1013,P1104,0.125,0.8877
P1013,P1102,0.125,0.854
P1074,P1319,0.125,0.7766
P1024,P1138,0.125,0.9088
P1078,P1309,0.125,0.1757
P1078,P1313,0.125,0.0597
P1270,P1326,0.125,0.5107
P1081,P1334,0.125,0.1849
P1060,P1104,0.125,0.9289
P1060,P1103,0.125,0.841
P1060,P1102,0.125,0.9076
P1038,P1102,0.125,0.496
P1082,P1129,0.125,0.1815
P1082,P1134,0.125,0.6012
P1082,P1138,0.125,0.1868
P1082,P1146,0.125,0.024
P1038,P1103,0.125,0.1328
P1038,P1104,0.125,0.6123
P1038,P1121,0.125,0.2184
P1038,P1136,0.125,0.5474
P1034,P1348,0.125,0.3954
P1034,P1326,0.125,0.4674
P1265,P1326,0.125,0.7114
P1265,P1319,0.125,0.8995
P1265,P1313,0.125,0.8915
P1265,P1309,0.125,0.9049
P1038,P1326,0.125,0.3105
P1082,P1334,0.125,0.1243
P1038,P1348,0.125,0.778
P1264,P1358,0.125,0.0057
P1264,P1348,0.125,0.2057
P1189,P1221,0.125,0.8635
P1060,P1149,0.125,0.908
P1060,P1152,0.125,0.8735
P1060,P1153,0.125,0.7432
P1035,P1102,0.125,0.2813
P1269,P1348,0.125,0.682
P1269,P1344,0.125,0.2518
P1061,P1153,0.125,0.6608
P1061,P1152,0.125,0.3113
P1061,P1149,0.125,0.0533
P1061,P1104,0.125,0.1841
P1061,P1103,0.125,0.452
P1080,P1319,0.125,0.6615
P1061,P1102,0.125,0.0573
P1035,P1104,0.125,0.0655
P1035,P1103,0.125,0.5822
P1060,P1326,0.125,0.8736
P1012,P1326,0.125,0.5135
P1060,P1313,0.125,0.9525
P1081,P1129,0.125,0.2382
P1081,P1134,0.125,0.5716
P1081,P1138,0.125,0.2431
P1081,P1146,0.125,0.0463
P1196,P1222,0.125,0.4978
P1060,P1309,0.125,0.9584
P1267,P1358,0.125,0.2079
P1195,P1358,0.125,0.0655
P1195,P1348,0.125,0.2535
P1195,P1344,0.125,0.4307
P1023,P1348,0.125,0.6335
P1200,P1226,0.125,0.309
P1189,P1226,0.125,0.9531
P1065,P1153,0.125,0.6887
P1198,P1223,0.125,0.4941
P1292,P1326,0.125,0.1335
P1198,P1226,0.125,0.6606
P1063,P1358,0.125,0.6575
P1065,P1309,0.125,0.479
P1291,P1326,0.125,0.673
P1065,P1313,0.125,0.4057
P1065,P1319,0.125,0.4492
P1065,P1344,0.125,0.1653
P1065,P1348,0.125,0.4908
P1290,P1348,0.125,0.1208
P1290,P1344,0.125,0.5166
P1184,P1222,0.125,0.0727
P1022,P1138,0.125,0.5233
P1066,P1102,0.125,0.4528
P1066,P1103,0.125,0.6819
P1066,P1104,0.125,0.2885
P1290,P1319,0.125,0.049
P1297,P1326,0.125,0.0924
P1063,P1326,0.125,0.1503
P1289,P1326,0.125,0.679
P1183,P1334,0.125,0.6136
P1063,P1313,0.125,0.6807
P1066,P1309,0.125,0.1764
P1066,P1313,0.125,0.0605
P1198,P1221,0.125,0.0129
P1065,P1152,0.125,0.3681
P1200,P1223,0.125,0.8813
P1065,P1149,0.125,0.1313
P1295,P1348,0.125,0.4285
P1295,P1313,0.125,0.333
P1295,P1309,0.125,0.4153
P1064,P1153,0.125,0.3133
P1064,P1152,0.125,0.2826
P1294,P1326,0.125,0.0507
P1064,P1149,0.125,0.4782
P1064,P1309,0.125,0.7638
P1197,P1344,0.125,0.5265
P1064,P1313,0.125,0.7306
P1064,P1319,0.125,0.7503
P1197,P1348,0.125,0.1025
P1064,P1348,0.125,0.7692
P1064,P1103,0.125,0.0985
P1197,P1358,0.125,0.1099
P1064,P1102,0.125,0.476
P1293,P1348,0.125,0.7084
P1293,P1344,0.125,0.314
P1185,P1344,0.125,0.2703
P1185,P1348,0.125,0.4176
P1065,P1102,0.125,0.1349
P1293,P1319,0.125,0.6846
P1065,P1103,0.125,0.4972
P1065,P1104,0.125,0.1109
P1184,P1348,0.125,0.5697
P1066,P1319,0.125,0.1293
P1066,P1344,0.125,0.472
P1066,P1348,0.125,0.195
P1288,P1334,0.125,0.7275
P1284,P1309,0.125,0.1938
P1002,P1143,0.125,0.735
P1023,P1326,0.125,0.1214
P1283,P1334,0.125,0.8182
P1199,P1326,0.125,0.2962
P1182,P1348,0.125,0.8132
P1182,P1344,0.125,0.5605
P1283,P1319,0.125,0.8219
P1283,P1309,0.125,0.8315
P1068,P1309,0.125,0.2284
P1068,P1313,0.125,0.1198
P1068,P1319,0.125,0.1843
P1068,P1348,0.125,0.2459
P1068,P1358,0.125,0.0559
P1009,P1104,0.125,0.273
P1009,P1103,0.125,0.675
P1282,P1334,0.125,0.782
P1009,P1102,0.125,0.4408
P1063,P1153,0.125,0.4207
P1282,P1326,0.125,0.3871
P1063,P1104,0.125,0.5222
P1063,P1102,0.125,0.3788
P1013,P1146,0.125,0.9169
P1013,P1142,0.125,0.8363
P1200,P1221,0.125,0.7624
P1284,P1313,0.125,0.0803
P1284,P1319,0.125,0.1477
P1002,P1136,0.125,0.5521
P1022,P1134,0.125,0.3197
P1288,P1326,0.125,0.2338
P1067,P1102,0.125,0.7211
P1067,P1103,0.125,0.5202
P1067,P1104,0.125,0.7855
P1198,P1344,0.125,0.4665
P1197,P1226,0.125,0.2557
P1197,P1223,0.125,0.8722
P1197,P1222,0.125,0.5554
P1197,P1221,0.125,0.7441
P1022,P1136,0.125,0.7838
P1067,P1309,0.125,0.8743
P1199,P1223,0.125,0.7493
P1022,P1129,0.125,0.5203
P1067,P1313,0.125,0.8566
P1067,P1319,0.125,0.8671
P1067,P1344,0.125,0.711
P1067,P1348,0.125,0.8772
P1199,P1226,0.125,0.3151
P1068,P1146,0.125,0.0256
P1285,P1334,0.125,0.7309
P1285,P1326,0.125,0.2432
P1183,P1226,0.125,0.4763
P1183,P1222,0.125,0.1232
P1183,P1221,0.125,0.3434
P1189,P1223,0.125,0.7266
P1014,P1102,0.125,0.5608
P1327,P1358,0.125,0.2894
P1032,P1103,0.125,0.7015
P1245,P1326,0.125,0.6774
P1101,P1309,0.125,0.6693
P1101,P1313,0.125,0.6228
P1101,P1334,0.125,0.6431
P1326,P1357,0.125,0.6249
P1102,P1129,0.125,0.5454
P1102,P1134,0.125,0.2821
P1102,P1138,0.125,0.5483
P1102,P1143,0.125,0.4798
P1102,P1152,0.125,0.2695
P1102,P1180,0.125,0.1199
P1102,P1184,0.125,0.0231
P1102,P1194,0.125,0.1256
P1102,P1221,0.125,0.4785
P1102,P1223,0.125,0.7396
P1326,P1358,0.125,0.5969
P1102,P1226,0.125,0.3406
P1102,P1249,0.125,0.6239
P1102,P1274,0.125,0.2652
P1102,P1325,0.125,0.4789
P1102,P1326,0.125,0.2689
P1102,P1329,0.125,0.3887
P1102,P1330,0.125,0.0936
P1102,P1331,0.125,0.2982
P1102,P1333,0.125,0.3386
P1326,P1353,0.125,0.5156
P1032,P1104,0.125,0.3322
P1021,P1143,0.125,0.5145
P1326,P1352,0.125,0.6329
P1097,P1326,0.125,0.5995
P1098,P1121,0.125,0.8152
P1098,P1326,0.125,0.6571
P1099,P1142,0.125,0.1582
P1099,P1143,0.125,0.6092
P1323,P1348,0.125,0.109
P1015,P1142,0.125,0.5957
P1015,P1143,0.125,0.129
P1323,P1358,0.125,0.1034
P1039,P1326,0.125,0.5434
P1022,P1309,0.125,0.5244
P1247,P1326,0.125,0.679
P1099,P1334,0.125,0.6346
P1015,P1146,0.125,0.2039
P1032,P1143,0.125,0.0126
P1032,P1121,0.125,0.7976
P1324,P1358,0.125,0.2499
P1101,P1146,0.125,0.5824
P1039,P1344,0.125,0.3974
P1101,P1222,0.125,0.19
P1101,P1223,0.125,0.6451
P1101,P1226,0.125,0.5162
P1039,P1348,0.125,0.2947
P1326,P1349,0.125,0.6064
P1326,P1350,0.125,0.6088
P1102,P1335,0.125,0.4649
P1102,P1336,0.125,0.1751
P1025,P1326,0.125,0.6402
P1102,P1338,0.125,0.5165
P1104,P1142,0.125,0.3136
P1104,P1143,0.125,0.3237
P1104,P1180,0.125,0.3231
P1104,P1182,0.125,0.6739
P1104,P1221,0.125,0.5989
P1104,P1222,0.125,0.3032
P1104,P1223,0.125,0.7997
P1104,P1226,0.125,0.1427
P1104,P1249,0.125,0.7107
P1104,P1252,0.125,0.493
P1025,P1344,0.125,0.5251
P1104,P1325,0.125,0.3225
P1104,P1326,0.125,0.4377
P1104,P1329,0.125,0.5298
P1104,P1330,0.125,0.3028
P1104,P1331,0.125,0.0876
P1104,P1333,0.125,0.4913
P1104,P1334,0.125,0.3676
P1104,P1335,0.125,0.3043
P1104,P1336,0.125,0.0675
P1104,P1338,0.125,0.6281
P1104,P1339,0.125,0.8419
P1326,P1359,0.125,0.484
P1105,P1146,0.125,0.5708
P1010,P1104,0.125,0.5152
P1104,P1138,0.125,0.4127
P1104,P1129,0.125,0.4089
P1103,P1339,0.125,0.6464
P1103,P1221,0.125,0.1029
P1102,P1339,0.125,0.7945
P1244,P1326,0.125,0.4191
P1103,P1129,0.125,0.7357
P1103,P1134,0.125,0.1903
P1103,P1138,0.125,0.7374
P1103,P1142,0.125,0.3486
P1103,P1153,0.125,0.3809
P1103,P1180,0.125,0.3396
P1103,P1182,0.125,0.2705
P1103,P1184,0.125,0.405
P1103,P1194,0.125,0.4917
P1103,P1222,0.125,0.3583
P1103,P1338,0.125,0.1682
P1103,P1226,0.125,0.6167
P1103,P1249,0.125,0.353
P1103,P1252,0.125,0.1181
P1103,P1274,0.125,0.5729
P1103,P1325,0.125,0.6971
P1103,P1326,0.125,0.2049
P1103,P1329,0.125,0.0491
P1103,P1330,0.125,0.3587
P1103,P1331,0.125,0.5921
P1103,P1335,0.125,0.689
P1103,P1336,0.125,0.5205
P1021,P1142,0.125,0.0438
P1097,P1121,0.125,0.7841
P1014,P1103,0.125,0.7447
P1024,P1319,0.125,0.9038
P1190,P1223,0.125,0.8031
P1190,P1226,0.125,0.1277
P1023,P1121,0.125,0.5265
P1034,P1143,0.125,0.2859
P1034,P1142,0.125,0.3499
P1260,P1348,0.125,0.6547
P1260,P1344,0.125,0.1876
P1024,P1344,0.125,0.7907
P1034,P1121,0.125,0.713
P1034,P1103,0.125,0.5765
P1034,P1102,0.125,0.2715
P1259,P1326,0.125,0.555
P1204,P1221,0.125,0.0675
P1204,P1223,0.125,0.5343
P1204,P1226,0.125,0.6313
P1172,P1348,0.125,0.0605
P1172,P1344,0.125,0.5476
P1087,P1326,0.125,0.1395
P1087,P1334,0.125,0.694
P1088,P1136,0.125,0.7141
P1258,P1326,0.125,0.5904
P1171,P1348,0.125,0.4125
P1171,P1344,0.125,0.2766
P1089,P1142,0.125,0.5975
P1089,P1143,0.125,0.1329
P1194,P1358,0.125,0.3694
P1024,P1313,0.125,0.8962
P1249,P1344,0.125,0.6102
P1024,P1309,0.125,0.909
P1012,P1146,0.125,0.1449
P1012,P1143,0.125,0.2184
P1039,P1102,0.125,0.3754
P1039,P1103,0.125,0.637
P1039,P1104,0.125,0.188
P1039,P1134,0.125,0.5516
P1039,P1136,0.125,0.8575
P1039,P1138,0.125,0.2768
P1012,P1104,0.125,0.1347
P1012,P1103,0.125,0.6131
P1039,P1142,0.125,0.4426
P1039,P1143,0.125,0.1671
P1039,P1152,0.125,0.5438
P1084,P1326,0.125,0.6476
P1039,P1153,0.125,0.7753
P1027,P1326,0.125,0.1909
P1195,P1226,0.125,0.1051
P1195,P1223,0.125,0.8463
P1195,P1222,0.125,0.4655
P1195,P1221,0.125,0.6923
P1189,P1326,0.125,0.9026
P1085,P1309,0.125,0.8935
P1085,P1313,0.125,0.8785
P1085,P1319,0.125,0.8874
P1190,P1221,0.125,0.6058
P1257,P1326,0.125,0.2118
P1009,P1326,0.125,0.5912
P1025,P1121,0.125,0.8061
P1090,P1102,0.125,0.3499
P1003,P1129,0.125,0.3981
P1094,P1319,0.125,0.6261
P1003,P1134,0.125,0.4578
P1003,P1138,0.125,0.402
P1095,P1102,0.125,0.3776
P1095,P1103,0.125,0.066
P1095,P1104,0.125,0.5213
P1095,P1142,0.125,0.3026
P1095,P1143,0.125,0.6763
P1190,P1326,0.125,0.4474
P1322,P1358,0.125,0.3571
P1095,P1326,0.125,0.1487
P1096,P1102,0.125,0.3098
P1096,P1103,0.125,0.5988
P1096,P1104,0.125,0.1026
P1032,P1348,0.125,0.1424
P1032,P1344,0.125,0.5044
P1015,P1102,0.125,0.5469
P1015,P1103,0.125,0.7366
P1015,P1104,0.125,0.4109
P1032,P1326,0.125,0.6245
P1323,P1344,0.125,0.523
P1003,P1149,0.125,0.2415
P1003,P1152,0.125,0.4483
P1249,P1348,0.125,0.8343
P1033,P1121,0.125,0.7495
P1252,P1344,0.125,0.3169
P1252,P1348,0.125,0.7097
P1091,P1319,0.125,0.823
P1090,P1103,0.125,0.1059
P1090,P1104,0.125,0.4999
P1170,P1348,0.125,0.9482
P1170,P1344,0.125,0.8781
P1033,P1319,0.125,0.2505
P1090,P1319,0.125,0.6902
P1091,P1102,0.125,0.6284
P1091,P1103,0.125,0.3607
P1091,P1104,0.125,0.7142
P1003,P1102,0.125,0.2447
P1003,P1104,0.125,0.018
P1321,P1358,0.125,0.2316
P1094,P1103,0.125,0.2593
P1205,P1221,0.125,0.7576
P1205,P1223,0.125,0.8789
P1092,P1143,0.125,0.7539
P1254,P1326,0.125,0.4207
P1205,P1226,0.125,0.295
P1169,P1326,0.125,0.4609
P1093,P1102,0.125,0.5567
P1295,P1344,0.125,0.2563
P1003,P1121,0.125,0.7024
P1093,P1319,0.125,0.0696
P1094,P1102,0.125,0.2152
P1027,P1344,0.125,0.0636
P1153,P1313,0.125,0.815
P1142,P1205,0.125,0.5852
P1226,P1309,0.125,0.3165
P1142,P1280,0.125,0.3875
P1142,P1285,0.125,0.3801
P1226,P1313,0.125,0.2203
P1214,P1221,0.125,0.6669
P1143,P1280,0.125,0.2421
P1142,P1288,0.125,0.3723
P1143,P1275,0.125,0.7056
P1143,P1274,0.125,0.292
P1153,P1245,0.125,0.8412
P1143,P1273,0.125,0.0897
P1143,P1272,0.125,0.2437
P1139,P1326,0.125,0.2322
P1221,P1309,0.125,0.765
P1142,P1300,0.125,0.5894
P1143,P1269,0.125,0.6244
P1153,P1240,0.125,0.0679
P1153,P1244,0.125,0.7141
P1153,P1247,0.125,0.842
P1143,P1264,0.125,0.062
P1142,P1275,0.125,0.3658
P1146,P1302,0.125,0.3751
P1146,P1300,0.125,0.1915
P1142,P1274,0.125,0.3443
P1146,P1299,0.125,0.1338
P1136,P1221,0.125,0.5625
P1136,P1222,0.125,0.7482
P1136,P1223,0.125,0.124
P1146,P1298,0.125,0.4826
P1226,P1319,0.125,0.2774
P1221,P1298,0.125,0.4264
P1146,P1297,0.125,0.5416
P1146,P1294,0.125,0.605
P1136,P1242,0.125,0.6999
P1136,P1248,0.125,0.5269
P1136,P1259,0.125,0.2986
P1153,P1261,0.125,0.7507
P1214,P1223,0.125,0.8337
P1221,P1313,0.125,0.7319
P1222,P1323,0.125,0.5521
P1226,P1273,0.125,0.1334
P1143,P1256,0.125,0.3301
P1146,P1293,0.125,0.6233
P1143,P1255,0.125,0.1826
P1153,P1209,0.125,0.4877
P1146,P1291,0.125,0.2142
P1146,P1290,0.125,0.1197
P1146,P1289,0.125,0.2286
P1146,P1288,0.125,0.6812
P1226,P1277,0.125,0.313
P1146,P1285,0.125,0.6851
P1153,P1203,0.125,0.6911
P1146,P1282,0.125,0.745
P1146,P1281,0.125,0.6412
P1146,P1280,0.125,0.1707
P1222,P1295,0.125,0.3018
P1143,P1254,0.125,0.3436
P1143,P1257,0.125,0.5175
P1143,P1258,0.125,0.8442
P1139,P1309,0.125,0.5709
P1226,P1298,0.125,0.4006
P1143,P1261,0.125,0.249
P1142,P1304,0.125,0.294
P1143,P1260,0.125,0.5923
P1136,P1306,0.125,0.8169
P1136,P1309,0.125,0.8972
P1136,P1313,0.125,0.8827
P1226,P1299,0.125,0.2524
P1143,P1259,0.125,0.8308
P1142,P1311,0.125,0.4165
P1142,P1305,0.125,0.593
P1226,P1293,0.125,0.5635
P1142,P1307,0.125,0.3479
P1226,P1290,0.125,0.2402
P1142,P1308,0.125,0.3424
P1142,P1310,0.125,0.6962
P1214,P1226,0.125,0.0313
P1153,P1262,0.125,0.6488
P1136,P1183,0.125,0.7128
P1142,P1318,0.125,0.1539
P1146,P1353,0.125,0.1411
P1143,P1300,0.125,0.1154
P1142,P1168,0.125,0.6829
P1142,P1180,0.125,0.0137
P1142,P1181,0.125,0.5569
P1142,P1183,0.125,0.11
P1142,P1184,0.125,0.0865
P1142,P1186,0.125,0.6615
P1146,P1352,0.125,0.1177
P1018,P1326,0.125,0.0767
P1146,P1350,0.125,0.0598
P1146,P1349,0.125,0.054
P1146,P1341,0.125,0.7392
P1153,P1268,0.125,0.1783
P1142,P1187,0.125,0.8676
P1142,P1188,0.125,0.205
P1146,P1340,0.125,0.0936
P1142,P1165,0.125,0.3478
P1142,P1161,0.125,0.3696
P1142,P1196,0.125,0.5053
P1223,P1270,0.125,0.8257
P1134,P1303,0.125,0.6214
P1134,P1306,0.125,0.4237
P1153,P1279,0.125,0.8008
P1134,P1319,0.125,0.658
P1153,P1274,0.125,0.7356
P1134,P1348,0.125,0.6838
P1004,P1136,0.125,0.888
P1143,P1305,0.125,0.1233
P1221,P1290,0.125,0.7388
P1143,P1304,0.125,0.3425
